,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Date_retrieved
Wahoo Fitness Blue/ANT+ Speed/Cadence Sensor,Wahoo Fitness,88.95,0,4,252,cycling,2020-10-17
Pearl Izumi Tri Fly Select V6 Cycling Shoes - Women's,Pearl Izumi,139.95,0,1,1,cycling,2020-10-17
SRAM PC-1031 10 Speed Chain,SRAM,27,0,4.6,5,cycling,2020-10-17
MEC Thinline Brake Pads,MEC,6,0,3,24,cycling,2020-10-17
MEC Cypher Pedals,MEC,74.95,0,2.2,12,cycling,2020-10-17
Pearl Izumi Vista Pants - Women's,Pearl Izumi,87.93,50,0,0,cycling,2020-10-17
Race Face Roam Knees - Unisex,Race Face,169.95,0,3.5,2,cycling,2020-10-17
45NRTH Xerxes Studded Commuter 700 x 30c Wire Tire,45NRTH,94.95,0,4,3,cycling,2020-10-17
"DU/ER Performance Denim Slim Pants (30"" Inseam) - Men's",DU/ER,138.95,0,3.3,7,cycling,2020-10-17
Park Tool SW-7.2 Triple Spoke Key,Park Tool,15,0,4,2,cycling,2020-10-17
Deuter Giga Bike 28L Daypack - Unisex,Deuter,169.95,0,4.8,4,cycling,2020-10-17
Axiom Monsoon Oceanweave P16+ Urban Pannier,Axiom,119.95,0,0,0,cycling,2020-10-17
MEC V-Brake Cartridge Brake Pads,MEC,4.5,0,3.5,15,cycling,2020-10-17
Ass Savers Mudguard Regular,Ass Savers,13.95,0,2.8,11,cycling,2020-10-17
Park Tool TR-1 Tire/Tube Repair Kit,Park Tool,11,0,0,0,cycling,2020-10-17
Shimano RC5 Cycling Shoes - Unisex,Shimano,219.95,0,5,2,cycling,2020-10-17
MEC GnT Pedals,MEC,22,0,3.8,36,cycling,2020-10-17
Park Tool TL-6.2 Steel Core Tire Levers - Pair,Park Tool,24,0,5,1,cycling,2020-10-17
Garmin Edge 130 Plus - Unisex,Garmin,289.99,0,1,1,cycling,2020-10-17
DU/ER Performance Denim Slim - Men's,DU/ER,138.95,0,0,0,cycling,2020-10-17
Victor VP-527 Pedals,Victor,14.95,0,4.8,8,cycling,2020-10-17
Pearl Izumi Tri Fly Select V6 Cycling Shoes - Unisex,Pearl Izumi,139.95,0,3,2,cycling,2020-10-17
Fizik M6B Cycling Shoes - Unisex,Fizik,159.95,0,4.3,10,cycling,2020-10-17
Fizik Tempo R5 Overcurve Cycling Shoes - Unisex,Fizik,204.95,0,5,4,cycling,2020-10-17
Shimano MT3 Cycling Shoes - Unisex,Shimano,129.95,0,4.8,4,cycling,2020-10-17
Planet Bike Cascadia II 29er Fenders,Planet Bike,54.95,0,3.9,7,cycling,2020-10-17
"45NRTH Gravdal Studded Commuter 26"" x 2.0 Wire Tire",45NRTH,104.95,0,4.7,7,cycling,2020-10-17
Race Face Traverse Short Sleeve Jersey - Women's,Race Face,39.93,43,0,0,cycling,2020-10-17
Planet Bike Ozone ATB Aluminum Mini Pump,Planet Bike,18,0,3,28,cycling,2020-10-17
Polar Bottle Insulated Water Bottle 350ml,Polar Bottle,12.95,0,3.7,3,cycling,2020-10-17
Probar Base/Core Coffee Crunch,Probar,3.5,0,0,0,cycling,2020-10-17
Pearl Izumi Elite Gel Gloves - Men's,Pearl Izumi,54.95,0,1,2,cycling,2020-10-17
Planet Bike ShockMate 2.0 Suspension Pump,Planet Bike,38,0,2.5,12,cycling,2020-10-17
MEC Carbon Seat Post (15mm Offset),MEC,54.95,0,4,1,cycling,2020-10-17
Hornby Organic Carob Peanut Butter Bar,Hornby Organic,3.4,0,5,1,cycling,2020-10-17
Axiom Monsoon Oceanweave P32+ Panniers,Axiom,199.95,0,0,0,cycling,2020-10-17
MEC Aquanot Rolltop 20L Pannier - Unisex,MEC,114.95,0,3.3,20,cycling,2020-10-17
MEC Division Double Pannier,MEC,129.95,0,3.5,8,cycling,2020-10-17
MEC Thin Lock-on Grips,MEC,14.95,0,4.5,4,cycling,2020-10-17
Planet Bike Cascadia II ATB Fenders,Planet Bike,54.95,0,4.3,32,cycling,2020-10-17
Showers Pass Crosspoint Flip-Mitts - Unisex,Showers Pass,89.95,0,3.8,6,cycling,2020-10-17
Skratch Labs Sport Hydration Drink Mix Fruit Punch,Skratch Labs,27.95,0,0,0,cycling,2020-10-17
Sportful Fiandre Light No Rain Jacket - Men's,Sportful,264.95,0,0,0,cycling,2020-10-17
Wellgo Replacement Keo Cleats (9 Degrees Float),Wellgo,15,0,2.6,8,cycling,2020-10-17
Continental Ride Tour 700C Wire Tire,Continental,24,0,4.1,27,cycling,2020-10-17
Delta Hefty Holder Plus Cellphone Mount - Unisex,Delta,44.95,0,0,0,cycling,2020-10-17
Pearl Izumi Quest Jersey - Men's,Pearl Izumi,74.95,0,4.5,4,cycling,2020-10-17
Park Tool DCW Double-Ended Cone Wrench,Park Tool,9,0,0,0,cycling,2020-10-17
Platypus Tokul X.C. Backpack - Unisex,Platypus,119.95,0,0,0,cycling,2020-10-17
Genuine Innovations Genuine Innovations Tubeless Tire Plug Repair,Genuine Innovations,12,0,5,1,cycling,2020-10-17
Castelli Entrata Bib Shorts - Men's,Castelli,134.95,0,3.6,5,cycling,2020-10-17
Muc-Off C3 Wet Ceramic Chain Lube,Muc-Off,21.95,0,0,0,cycling,2020-10-17
GU Roctane Lemonade Gel,GU,3.5,0,0,0,cycling,2020-10-17
Delta Smartphone Caddy II,Delta,39.95,0,3.9,25,cycling,2020-10-17
Castelli Nano Flex 3G Kneewarmers - Unisex,Castelli,69.95,0,0,0,cycling,2020-10-17
Timbuk2 Hero Pack - Unisex,Timbuk2,94.95,0,4,2,cycling,2020-10-17
Cat Eye Padrone Bike Computer,Cat Eye,79.95,0,5,1,cycling,2020-10-17
Shimano Deore XT RD-M786 GS Shadow Plus Rear Derailleur,Shimano,139.95,0,4.5,2,cycling,2020-10-17
Selle Italia ST5 S2 Saddle - Unisex,Selle Italia,99.95,0,1,1,cycling,2020-10-17
MEC Double A+ Down Hill Pedals,MEC,64.95,0,3.3,37,cycling,2020-10-17
Axiom Seymour Oceanweave P35+ Panniers,Axiom,139.95,0,0,0,cycling,2020-10-17
Darn Tough Prism Crew Light Socks - Unisex,Darn Tough,27.95,0,0,0,cycling,2020-10-17
Kask Protone Cycling Helmet - Unisex,Kask,372,0,4.7,6,cycling,2020-10-17
Five Ten Sleuth DLX Shoes - Unisex,Five Ten,179.95,0,3,2,cycling,2020-10-17
Skratch Labs Sport Hydration Oranges,Skratch Labs,27.95,0,5,1,cycling,2020-10-17
Alex Ace 19 700c 36H Wheel,Alex,103.95,0,0,0,cycling,2020-10-17
Park Tool BBT-32 Bottom Bracket Tool,Park Tool,18,0,4.5,2,cycling,2020-10-17
Osprey Seral Pack - Unisex,Osprey,114.95,0,1,1,cycling,2020-10-17
Probar Base/Core Chocolate Bliss,Probar,3.5,0,4,1,cycling,2020-10-17
MEC Division Pannier Tote,MEC,79.95,0,4.3,3,cycling,2020-10-17
Fizik Tempo Overcurve R4 - Unisex,Fizik,269.95,0,5,1,cycling,2020-10-17
Probar Base/Core Mint Chocolate Bar,Probar,3.4,0,5,2,cycling,2020-10-17
Timbuk2 Curator Pack - Unisex,Timbuk2,114.95,0,4,1,cycling,2020-10-17
MEC World Tour 20L Pannier,MEC,89.95,0,4,5,cycling,2020-10-17
GoPro HERO8 Black,GoPro,529.99,0,0,0,cycling,2020-10-17
Chamois Butt'r Original Anti-Chafe Cream,Chamois Butt'r,27.95,0,0,0,cycling,2020-10-17
Continental Contact Speed 700 x 32 Reflex Wire Tire,Continental,45,0,5,3,cycling,2020-10-17
Park Tool BT-2 Cable Stretcher,Park Tool,64.95,0,5,1,cycling,2020-10-17
Alex Boondocks 3 650B Wheelset,Alex,359.95,0,3.7,6,cycling,2020-10-17
Planet Bike Fat Max 15 Gauge,Planet Bike,18,0,5,5,cycling,2020-10-17
Smartwool Athletic Light Elite Stripe Crew Socks 2 Pack - Unisex,Smartwool,34.95,0,0,0,cycling,2020-10-17
Park Tool FR 1.3 Freewheel Remover - Shimano,Park Tool,12,0,3,2,cycling,2020-10-17
SRAM PC-1071 10 Speed Chain (114 Link),SRAM,54.95,0,4.3,3,cycling,2020-10-17
Suunto 9 Baro - Unisex,Suunto,769.95,0,4.4,110,cycling,2020-10-17
Planet Bike Grunge Rear Fender,Planet Bike,19.95,0,2.2,4,cycling,2020-10-17
KMC Quick Link 6/7/8 Speed Chain Connector (2-Pack),KMC,4,0,0,0,cycling,2020-10-17
Planet Bike 15mm x 2.5m Double-End Cable,Planet Bike,24,0,4.1,30,cycling,2020-10-17
DeFeet Woolie Boolie 4in. Socks - Unisex,DeFeet,24.95,0,4.7,86,cycling,2020-10-17
Race Face Nimby Short Sleeve Jersey - Women's,Race Face,37.93,42,0,0,cycling,2020-10-17
Pearl Izumi Quest Barrier Jacket - Men's,Pearl Izumi,124.95,0,0,0,cycling,2020-10-17
Five Ten Freerider Pro Shoes - Women's,Five Ten,219.95,0,5,1,cycling,2020-10-17
Pearl Izumi Quest Barrier Jacket - Women's,Pearl Izumi,124.95,0,2,1,cycling,2020-10-17
Race Face Atlas Pedal,Race Face,169.95,0,2.9,11,cycling,2020-10-17
Ass Savers Mudguard Big,Ass Savers,14.95,0,3.2,5,cycling,2020-10-17
MEC Lock-on Grips,MEC,14.95,0,3.5,2,cycling,2020-10-17
Wahoo Fitness TICKR HRM Chest Strap,Wahoo Fitness,84.95,0,4.2,91,cycling,2020-10-17
Sportful Reflex Vest - Men's,Sportful,54.95,0,3,10,cycling,2020-10-17
Muc-Off Concentrated Nano Tech Gel Bike Cleaner,Muc-Off,29.95,0,0,0,cycling,2020-10-17
Chamois Butt'r Her Anti-Chafe Cream,Chamois Butt'r,27.95,0,0,0,cycling,2020-10-17
MET Eldar MIPS Helmet - Youths,MET,99.95,0,4.3,3,cycling,2020-10-17
Body Glide Original Anti-Chafe Balm 42g,Body Glide,13.95,0,0,0,cycling,2020-10-17
Nite Ize ZipLit L.E.D Zipper Pulls (2 Pack),Nite Ize,6.95,0,3.8,18,cycling,2020-10-17
Mountain Cycling Accessories Rear Deflector Shield,Mountain,9.95,0,4.8,15,cycling,2020-10-17
Park Tool TB-2 Emergency Tire Boot,Park Tool,7,0,5,2,cycling,2020-10-17
Vittoria Corsa G2.0 700 Folding Tire,Vittoria,104.95,0,5,3,cycling,2020-10-17
EVOC Hip Pouch - Unisex,EVOC,64.95,0,5,1,cycling,2020-10-17
Park Tool PH-1.2 P-Handle Hex Wrench Set with Holder,Park Tool,119.95,0,0,0,cycling,2020-10-17
SRAM PowerLock 11 Speed Chain Connector,SRAM,5,0,5,3,cycling,2020-10-17
Castelli Nano Flex 3G Armwarmers - Unisex,Castelli,64.95,0,0,0,cycling,2020-10-17
Park Tool DH-1 Dummy Hub,Park Tool,31,0,5,4,cycling,2020-10-17
Knog Oi Bell Aluminium,Knog,26,0,2.1,44,cycling,2020-10-17
Planet Bike Big Buck Fender - Rear,Planet Bike,29.95,0,2.7,9,cycling,2020-10-17
Brake Authority Avid Elixir R/CR Burly Brake Pads,Brake Authority,21,0,3.8,11,cycling,2020-10-17
GU Roctane Cold Brew Coffee,GU,3.5,0,0,0,cycling,2020-10-17
Planet Bike Transport/Storage Chain,Planet Bike,54.95,0,4.1,25,cycling,2020-10-17
Delta EL Greco Deluxe Hoist with Boat Straps,Delta,38.95,0,5,1,cycling,2020-10-17
Continental Ultra Sport III 700c Wire Tire,Continental,24.95,0,0,0,cycling,2020-10-17
Patagonia Dirt Craft Bike Shorts - Women's,Patagonia,199,0,0,0,cycling,2020-10-17
Honey Stinger Peanut Butter Milk Chocolate Organic Cracker,Honey Stinger,2.95,0,4,1,cycling,2020-10-17
45NRTH Wrathchild Studded TR Fatbike 26 x 4.6 Folding Tire,45NRTH,315.95,0,5,1,cycling,2020-10-17
Feedback Sports Range Torque Wrench,Feedback Sports,109.95,0,3.9,8,cycling,2020-10-17
Skratch Labs Sport Energy Chews Orange,Skratch Labs,3,0,0,0,cycling,2020-10-17
Smartwool PhD Cycle UL Dialled Print Crew Socks - Unisex,Smartwool,29.95,0,5,2,cycling,2020-10-17
Ortlieb Frame Pack,Ortlieb,221.99,0,3.5,2,cycling,2020-10-17
Park Tool ASC-1 Anti-Seize Compound - 4oz/113g,Park Tool,14,0,0,0,cycling,2020-10-17
Park Tool SCW-SET.3 Cone Wrench Set,Park Tool,109.95,0,0,0,cycling,2020-10-17
GoMacro Peanut Butter Protein Bar,GoMacro,3.9,0,0,0,cycling,2020-10-17
Clif Shot Shot Bloks Fast Pak Orange,Clif Shot,2.55,0,0,0,cycling,2020-10-17
Gregory Endo 10 Hydration Pack - Men's,Gregory,139.95,0,4.7,3,cycling,2020-10-17
Park Tool HXS-1.2 L-Shaped Hex Wrench Set,Park Tool,34,0,0,0,cycling,2020-10-17
Saltstick Fast Chews 60-Count Bottle,Saltstick,19.95,0,5,3,cycling,2020-10-17
Thule Child Trailer Axle Mount ezHitch - Children,Thule,59.95,0,4,2,cycling,2020-10-17
Nathan Reflex Bands - Aliens - Unisex,Nathan,5.99,50,2,1,cycling,2020-10-17
X-Fusion Manic 150 Seat Post,X-Fusion,299.95,0,0,0,cycling,2020-10-17
Planet Bike VersaRack Disc Rear Cycling Rack,Planet Bike,36,0,3.4,33,cycling,2020-10-17
Schwalbe Ice Spiker Pro 29er x 2.25 Folding Tire,Schwalbe,194.95,0,4.2,9,cycling,2020-10-17
Sombrio Vista 3/4 Sleeve Jersey - Women's,Sombrio,53.97,40,0,0,cycling,2020-10-17
Sportful GTS Short Sleeve Jersey - Men's,Sportful,164.95,0,3.5,2,cycling,2020-10-17
Wigwam Caliber Low Socks (2 Pack) - Unisex,Wigwam,21.95,0,3.3,3,cycling,2020-10-17
Park Tool HT Long Lever Hex Wrench,Park Tool,16,0,0,0,cycling,2020-10-17
Schwalbe Marathon Winter Plus SmartGuard HS 396 26in.,Schwalbe,109.95,0,4,2,cycling,2020-10-17
Huma Chia Energy Gel Strawberry,Huma,2.95,0,4.2,4,cycling,2020-10-17
Orange Seal VersaValve 48mm Valve Stem,Orange Seal,35,0,4.3,6,cycling,2020-10-17
MEC Moss Pedals,MEC,15,0,3.2,14,cycling,2020-10-17
Shimano GR5 Cycling Shoes - Unisex,Shimano,104.94,30,4,3,cycling,2020-10-17
Pearl Izumi Attack Longsleeves Jersey - Women's,Pearl Izumi,149.95,0,5,1,cycling,2020-10-17
"Brake Authority Avid Juicy 3/5/7, Ultimate & BB7 Burly Brake",Brake Authority,21,0,3.2,13,cycling,2020-10-17
GoMacro Dark Chocolate & Almonds Protein Bar,GoMacro,3.9,0,0,0,cycling,2020-10-17
Nuun Endurance Citrus Mango Hydration Drink Mix,Nuun,31.95,0,0,0,cycling,2020-10-17
Crankbrothers Easy Release 6 Degree Float Cleat,Crankbrothers,29.95,0,0,0,cycling,2020-10-17
Huma Chia Energy Gel Mango,Huma,2.95,0,4,2,cycling,2020-10-17
SRAM PC 1 Single Speed Cycling Chain,SRAM,15,0,3.1,11,cycling,2020-10-17
Deuter Trans Alpine 30 Pack - Unisex,Deuter,189.95,0,4.4,5,cycling,2020-10-17
Patagonia Dirt Roamer Jacket - Women's,Patagonia,285,0,0,0,cycling,2020-10-17
Suunto 5 Compact GPS Sports Watch,Suunto,359.96,0,4.2,23,cycling,2020-10-17
MEC Patch Kit,MEC,5,0,1,1,cycling,2020-10-17
Crankbrothers EggBeater Cleats,Crankbrothers,35.95,0,4.3,3,cycling,2020-10-17
Park Tool BBT-69.2 Bottom Bracket Tool - 44mm,Park Tool,39.99,0,0,0,cycling,2020-10-17
Platypus Tokul 12L Pack - Unisex,Platypus,139.95,0,0,0,cycling,2020-10-17
Smith Forefront 2 MIPS Helmet - Unisex,Smith,280,0,0,0,cycling,2020-10-17
Brix Maple Syrup with Salt Energy Gel,Brix,2.8,0,4,2,cycling,2020-10-17
2XU Compression Calf Sleeves - Unisex,2XU,49.95,0,5,1,cycling,2020-10-17
Muc-Off Wet Chain Lube,Muc-Off,13.95,0,0,0,cycling,2020-10-17
Castelli Velocissima Bib Tights - Women's,Castelli,174.95,0,0,0,cycling,2020-10-17
Wellgo Plastic Toe Clips & Nylon Straps,Wellgo,8,0,3.8,11,cycling,2020-10-17
Alex DA22 700c 32H Rear Wheel - Unisex,Alex,124.95,0,0,0,cycling,2020-10-17
Planet Bike Day Tripper Cable Key 10mm x 1.8m Lock,Planet Bike,26.95,0,3,2,cycling,2020-10-17
Ortlieb Back-Roller City Panniers,Ortlieb,169.95,0,4.4,5,cycling,2020-10-17
Two Wheel Gear Pannier Laptop Messenger - Unisex,Two,169.95,0,4.7,3,cycling,2020-10-17
Crankbrothers KLIC HV Gauge with CO2 Inflator(L)Pump,Crankbrothers,74.95,0,5,1,cycling,2020-10-17
Selle Italia Novus Boost Superflow L3 Saddle - Unisex,Selle Italia,129.95,0,2,3,cycling,2020-10-17
Mavic Cosmic Boa Shoes - Unisex,Mavic,179.95,0,2.5,2,cycling,2020-10-17
Planet Bike Sideload Carbon Bottle Cage,Planet Bike,49.95,0,3.7,3,cycling,2020-10-17
MEC Ergo Slip-on Grip,MEC,9,0,3.9,11,cycling,2020-10-17
Shimano ME3 Cycling Shoes - Unisex,Shimano,118.94,30,5,1,cycling,2020-10-17
Brix Maple Syrup Energy Gel,Brix,2.8,0,4,3,cycling,2020-10-17
Park Tool SAC-2 Super Carbon/Alloy AssemblyCompound 4oz,Park Tool,19,0,5,4,cycling,2020-10-17
Sombrio Valley Jersey - Women's,Sombrio,50.97,40,0,0,cycling,2020-10-17
Shimano RP3 Cycling Shoes - Unisex,Shimano,118.94,30,0,0,cycling,2020-10-17
Schwalbe Winter K-Guard HS 396 26in. Wire Tire,Schwalbe,64.95,0,3,3,cycling,2020-10-17
Five Ten Hellcat Pro Shoes - Unisex,Five Ten,259.95,0,2.5,2,cycling,2020-10-17
Continental Top Contact Winter II Premium 26in. Wire Tir,Continental,82,0,0,0,cycling,2020-10-17
Planet Bike SpeedEZ Road Fenders - 35mm,Planet Bike,42.95,0,3.7,34,cycling,2020-10-17
Huma Chia Energy Gel Mocha,Huma,2.95,0,0,0,cycling,2020-10-17
"3M Scotchlite 1"" Adhesive Reflective Tape",3M,6.25,0,4.5,6,cycling,2020-10-17
EVOC Bike Travel Bag XL,EVOC,700,0,2,1,cycling,2020-10-17
Clif Bar Tart Cherry Berry Fruit Smoothie Filled,Clif Bar,2.4,0,0,0,cycling,2020-10-17
Lupine Piko R 4 1800 Lumen Helmet Light,Lupine,509,0,5,3,cycling,2020-10-17
MEC Zoom Cycling Helmet - Children,MEC,17.94,31,3.5,2,cycling,2020-10-17
Pro Gold ProLink Chain Lube - 4 oz/118ml,Pro Gold,13,0,3.7,23,cycling,2020-10-17
Gregory Endo 15 Hydration Pack - Men's,Gregory,154.95,0,4.7,3,cycling,2020-10-17
Race Face Indy Gloves - Men's,Race Face,49.95,0,3.3,3,cycling,2020-10-17
Sportful Neo Shorts - Men's,Sportful,109.95,0,3.8,5,cycling,2020-10-17
Seattle Sports Yield Safety Shield,Seattle Sports,10,0,5,2,cycling,2020-10-17
Planet Bike Cascadia ALX 650b Fenders,Planet Bike,84.95,0,4,4,cycling,2020-10-17
MEC Cantilever Brake Pads,MEC,2.94,16,2.4,5,cycling,2020-10-17
Huma Chia Energy Gel Blueberry,Huma,2.95,0,5,2,cycling,2020-10-17
Park Tool IR-1.2 Internal Cable Tool,Park Tool,89.95,0,5,1,cycling,2020-10-17
Race Face Indy Short Sleeve Jersey - Men's,Race Face,69.95,0,2,1,cycling,2020-10-17
Skratch Labs Sport Energy Chews Matcha Green Tea and Lemon,Skratch Labs,2.95,0,0,0,cycling,2020-10-17
SKS Dirt Board Cycling Fender,SKS,23.95,0,3.9,15,cycling,2020-10-17
Genuine Innovations Genuine Innovations Tubeless Tackle Tire Plug,Genuine Innovations,26,0,4,2,cycling,2020-10-17
Park Tool Spoke Wrench,Park Tool,12,0,5,5,cycling,2020-10-17
Park Tool VC-1 Valve Core Tool,Park Tool,16,0,0,0,cycling,2020-10-17
Sombrio Summit Tank - Women's,Sombrio,41.97,40,4.5,2,cycling,2020-10-17
Platypus Siouxon A.M. Backpack - Women's,Platypus,159.95,0,0,0,cycling,2020-10-17
Maxxis Highroller II 27.5 F60tpi 3C EXO TR Tire,Maxxis,106.95,0,4.7,3,cycling,2020-10-17
Shimano Deore XT RD-M8000 GS 11Spd Shadow+ Rear Derailleur,Shimano,144.95,0,0,0,cycling,2020-10-17
Pearl Izumi Attack Bib Shorts - Men's,Pearl Izumi,144.95,0,0,0,cycling,2020-10-17
Victor VP-196 Pedals,Victor,26,0,4.2,30,cycling,2020-10-17
Park Tool WTK-2 Essential Tool Kit,Park Tool,29,0,0,0,cycling,2020-10-17
Garmin Forerunner 935 - Unisex,Garmin,543.94,20,4,2,cycling,2020-10-17
MEC 26 x 1.25-1.5 Tube (48mm Presta Valve),MEC,5,0,1.2,8,cycling,2020-10-17
Shotgun Kids Front Mounted Bike Seat - Youths,Shotgun Kids,219.95,0,0,0,cycling,2020-10-17
Shimano RP1 Cycling Shoes - Unisex,Shimano,76.94,30,4,7,cycling,2020-10-17
Skratch Labs Sport Hydration Matcha Green Tea & Lemon,Skratch Labs,27.95,0,5,4,cycling,2020-10-17
Kenda EuroTour K-198 700 x 35 Wire Bead Tire,Kenda,22,0,3.8,17,cycling,2020-10-17
Ortlieb Sport-Roller Free Pannier,Ortlieb,214.95,0,0,0,cycling,2020-10-17
Park Tool AWS-1 3-Way Hex Wrench 4/5/6mm,Park Tool,16,0,0,0,cycling,2020-10-17
Park Tool CCP-44 Crank Puller - Splined,Park Tool,21.75,0,4,1,cycling,2020-10-17
Continental Ultra Sport Hometrainer 26 x 1.75 Folding Tire,Continental,56,0,5,1,cycling,2020-10-17
MEC 29 x 1.75-2.125 Tube Schrader Valve,MEC,6,0,3.5,4,cycling,2020-10-17
Pearl Izumi Elite Gel Gloves - Women's,Pearl Izumi,54.95,0,0,0,cycling,2020-10-17
"DU/ER Adventure Pants (30"" Inseam) - Men's",DU/ER,69.93,53,3,1,cycling,2020-10-17
SunRace CSR86 8 Speed 12-25T Cassette,SunRace,18,0,2.3,3,cycling,2020-10-17
Abus Ultra Mini SH34 U-Lock 12mm x 150mm,Abus,54.99,0,3,3,cycling,2020-10-17
Timbuk2 Especial Stash,Timbuk2,199.95,0,5,1,cycling,2020-10-17
MEC Rim Tape 700 x 18mm,MEC,3,0,3,2,cycling,2020-10-17
Planet Bike 10mm x 80cm Double-End Cable,Planet Bike,8,0,2.7,6,cycling,2020-10-17
Ortlieb Sport-Roller Classic Pannier,Ortlieb,199.95,0,3.8,5,cycling,2020-10-17
Sportful Hot Pack Easylight Jacket - Women's,Sportful,94.95,0,0,0,cycling,2020-10-17
Planet Bike Air Smith CO2 Mini Pump,Planet Bike,36,0,3,5,cycling,2020-10-17
Wigwam SynchroKnit Surpass Lightweight Mid Crew Sock - Unisex,Wigwam,24.95,0,5,1,cycling,2020-10-17
Nathan Speedshot Plus Insulated Handheld - Unisex,Nathan,33.71,25,0,0,cycling,2020-10-17
Huma Chia Energy Gel Caffeinated Lemonade,Huma,2.95,0,5,3,cycling,2020-10-17
Skratch Labs Anytime Energy Bar PB & Strawberries,Skratch Labs,3.95,0,0,0,cycling,2020-10-17
Park Tool HCW-5 Crank and Bottom Bracket Wrench,Park Tool,22.5,0,0,0,cycling,2020-10-17
SunRace MX3 10 Speed 11-42T Cassette,SunRace,89.95,0,3.5,22,cycling,2020-10-17
Sportful 2nd Skin Legwarmers - Unisex,Sportful,64.95,0,0,0,cycling,2020-10-17
KMC Quick Link 9 Speed Chain Connector (2 Pack),KMC,4,0,0,0,cycling,2020-10-17
Stages Dash L50,Stages,399.99,0,0,0,cycling,2020-10-17
Park Tool 106 Work Tray,Park Tool,49.95,0,3,1,cycling,2020-10-17
Park Tool Cyclone Chain Scrubber Replacement Brushes,Park Tool,16,0,5,1,cycling,2020-10-17
Nuun Endurance Lemon Lime Hydration Drink Mix,Nuun,31.95,0,0,0,cycling,2020-10-17
Continental 700 x 18-25 Light Tube (60mm Presta Valve),Continental,12.5,0,2.3,3,cycling,2020-10-17
Kali Chakra Bicycle Helmet - Children,Kali,49.95,0,4,5,cycling,2020-10-17
Patagonia Cap Cool Trail Bike Henley - Men's,Patagonia,48.3,30,0,0,cycling,2020-10-17
Shimano M70T3 Brake Shoes,Shimano,21.49,0,5,3,cycling,2020-10-17
Wahoo Fitness RPM Cadence Sensor ANT+/BT,Wahoo Fitness,59.95,0,3.9,251,cycling,2020-10-17
Shimano SM-SH41 SPD Cleat Adapters,Shimano,20,0,5,3,cycling,2020-10-17
SRAM PowerLink Silver 8 Speed Chain Connector,SRAM,4.5,0,5,2,cycling,2020-10-17
Nite Ize TagLit Rechargeable Magnetic LED Marker,Nite Ize,25.95,0,5,1,cycling,2020-10-17
Park Tool BBT-30.4 Bottom Bracket Tool - BB30/PF30,Park Tool,59.95,0,4,1,cycling,2020-10-17
Shimano Ultegra FD-R8000 11 Speed Front Derailleur,Shimano,84.95,0,0,0,cycling,2020-10-17
Magnum 3001 U-Lock,Magnum,34,0,2.5,23,cycling,2020-10-17
Two Wheel Gear Dayliner Box Bag - Unisex,Two,119.95,0,4.5,2,cycling,2020-10-17
Pearl Izumi Attack Bib Capris - Women's,Pearl Izumi,174.95,0,5,1,cycling,2020-10-17
Huma Chia Energy Gel Raspberry,Huma,2.95,0,5,1,cycling,2020-10-17
Park Tool HHP-3 Home Mechanic Bearing Cup Press,Park Tool,109.95,0,0,0,cycling,2020-10-17
Delta Canaletto 4 Bike Stand,Delta,199.95,0,3.7,3,cycling,2020-10-17
Brake Authority Shimano XTR 03-07 Burly Brake Pads,Brake Authority,21,0,3.7,7,cycling,2020-10-17
Burley Honey Bee Trailer - Infants to Children,Burley,499.95,0,4.8,146,cycling,2020-10-17
Planet Bike 25g Threaded CO2 Cartridge (2 Pack),Planet Bike,14,0,5,1,cycling,2020-10-17
Body Glide Skin Glide Anti-Chafe Cream 45g,Body Glide,13.95,0,0,0,cycling,2020-10-17
Fizik Antares R3 Open Saddle - Unisex,Fizik,175,0,2.5,2,cycling,2020-10-17
Park Tool DT-2 Rotor Truing Fork,Park Tool,27.5,0,4,1,cycling,2020-10-17
Crankbrothers Zero Float Cleats,Crankbrothers,29.95,0,0,0,cycling,2020-10-17
Park Tool BBT-10.2 Adjusting Cap Tool,Park Tool,22,0,4.5,2,cycling,2020-10-17
Axiom Seymour Oceanweave P55+ Panniers,Axiom,169.95,0,0,0,cycling,2020-10-17
Nite Ize HandleBand Universal Smartphone Bar Mount v2,Nite Ize,24,0,4.7,18,cycling,2020-10-17
Planet Bike SpeedEZ Hybrid + Touring Fenders - 45mm,Planet Bike,42.95,0,4.3,3,cycling,2020-10-17
Park Tool TWS-2 Torx Compatible Wrench Set,Park Tool,27,0,5,1,cycling,2020-10-17
Rotor 3D+ MAS Crankset (110x5),Rotor,356.25,45,0,0,cycling,2020-10-17
Wigwam Mount Katahdin Mid Crew Socks - Women's,Wigwam,17.95,0,0,0,cycling,2020-10-17
Park Tool TM-1 Spoke Tension Meter,Park Tool,109.95,0,0,0,cycling,2020-10-17
Garmin Swim 2 Advanced Swimming Smartwatch,Garmin,349.99,0,4,2,cycling,2020-10-17
MEC 24 x 1.75-2.125 Tube Schrader Valve,MEC,4.5,0,1,2,cycling,2020-10-17
Fizik R1 Infinito Cycling Shoes - Unisex,Fizik,484.95,0,5,1,cycling,2020-10-17
Ass Savers Mini Mudder,Ass Savers,18.95,0,0,0,cycling,2020-10-17
Patagonia Dirt Roamer Bike Shorts - Women's,Patagonia,125,0,3,2,cycling,2020-10-17
